,comment,position
689,['rateContent'],position
701,"['很', '好', '用', '读取', '速度', '很快', '感觉', '比其', '那些', '便宜', '的', 'us30u', '盘要', '实惠', '的', '多']",读取速度很快
702,"['很', '开心', '的', '一次', '购物', '原本', '不敢', '买', '还', '不错', '刚', '收到', '货查', '了', '一下', '是', '正品', '物流', '速度', '很快', '下次', '有', '需要', '还会来', '买', '144G', '够用', '了']",物流速度很快
704,"['物流', '很快', '隔天', '早上', '就', '到', '了', '东西', '也好', 'mac', '系统', '也', '能', '读取', '满足', '了', '我', '的', '需求']",物流很快
705,"['U盘', '很漂亮', '尤其', '喜欢', '它', '的', '颜色', '存储', '速度', '也', '很快', '实际', '可储存', '空间', '为', '144G', '很', '不错']",存储速度也很快
706,"['宝贝', '包装', '精美', '质量', '很', '好', '使用', '后', '很', '满意', '卖家', '服务态度', '好', '物流', '给力', '很', '满意', '的', '一次', '购物']",物流给力
707,"['货已', '收到', '物流', '速度', '很快', '包装', '很', '仔细', '打开', '用过', '几次', '了', '传输速度', '很快', '内存', '充足', '很', '满意', '好评', '过', '一段时间', '再来', '追评']",物流速度很快 传输速度很快
708,"['买', '给', '老公', '公司', '用', '的', '东西', '小巧', '质量', '不错', '包装', '也', '很', '好', '物流', '很', '速度', '价钱', '超', '合适', '5', '分']",物流很速度
709,"['优盘', '质量', '真的', '好', '小巧', '方便', '携带', '而且', '我', '觉得', '速度', '挺快', '的', '又', '买', '了', '一个']",而且我觉得速度挺快的
710,"['查询', '了', '一下', '是', '正品', '质量', '不错', '快递', '不错', '性价比', '不错']",快递不错
741,"['比较满意', '发货', '及时', 'ltltemgtemgt', '物流', '迅速', '物美价廉', '发货', '及时', '物流', '迅速']",发<em>货及时<</<em>e<em>m>/<
742,"['宝贝', '不错', '很', '给', '力', '快递', '很', '给', '力赞', '一个']",快递很给力
743,"['物流', '很快', '包装', '很', '好', '价廉物美', '祝', '店家', '生意兴隆']",物流很快
744,"['服务', '很', '好', '物流', '很快', '性价比', '很', '高']",物流很快
745,"['先不说', '宝贝', '快递', '员', '的', '表现', '已经', '非常', '完美', '了', '不', '打个', '五星', '好评', '都', '对不起', '自己', '了', '谢谢', '快递', '小哥', '谢谢', '老板']",快递员的表现已经非常完美了
746,"['好评', '很', '好', '用', '速度', '快', '服务', '很', '到位']",速度快
747,"['宝贝', '很', '好', '物流', '超快', '店家', '服务态度', '也', '很', '好', '下次', '有', '需要', '会', '继续', '光顾']",物流超快
748,"['很', '好', '用', '正品', '快递', '小哥', '也', '很', '好', '中间', '岀', '点', '问题', '可', '很快', '帮忙', '解决', '早上', '九点', '不到', '就', '加班', '帮忙', '我', '送来', '了', '非常', '满意', '的', '一次', '购物']",快递小哥也很好
749,"['不得不', '说', '物流', '很快', '然后', '的确', '有', '14', '个', 'g', '送', '的', '那个', '转接线', '我', '还', '不', '知道', '怎么', '用', '它', '把', '手机', '里', '的', '文件', '放进', '优盘', '不过', '优盘', '还是', '很', '好', '的']",物流很快
750,"['只有', '144g', '不错', '了', '放', '车上', '听歌', '方便', '传输', '很快', '手机', 'OTG', '也', '很', '方便', 'helliphellip', '好评']",放车上听歌方便传输很快
751,"['一天', '就', '到', '快递', '果断', '好评', '包装', '很', '好', '非常', '赞']",一天就到快递果断好评
752,"['正品', '物流', '快', '质量', '好', '速度', '快']",物流快
753,"['物流', '很快', '产品质量', '也', '很', '好', '好评']",物流很快
754,"['物流', '真的', '是', '超级', '快', 'u', '盘', '非常', '的', '好', '物有所值', '可以', '放心', '购买']",物流真的是超级快
755,"['物流', '快', '老板', '服务态度', '好', '开始', '拍错', '了', '拍成', '一种', '颜色', '两个', '当天', '退款', '到', '帐', '后来', '问', '老板', '老板', '很', '耐心', '让', '我', '挨个', '拍', '两种', '颜色', '一样', '一个', '优盘', '用', '了', '5', '天', '质量', '不', '锗', '给', '满意', '全', '五分', '祝', '老板', '生意兴隆', '吉祥如意']",物流快
756,"['宝贝', '很', '好', '做工', '细致', '质量', '很棒', '快递', '很快']","420-11-15,19;620-11-10,14;620-11-0,4;920-11-5,9;"
757,"['真心', '不错', '下载', '好快', '卖家', '服务态度', '也', '很', '好', '值得', '再', '来']",下载好快
758,"['快递', '很快', '发货', '很快', 'ltemgt', '穿', '文件', '也', '很快', '内存', '准确', '好']",快递很快 发<em>货很快</e
759,"['收到', '货', '就', '在', '电脑', '上', '试用', '了', '一下', '感觉', '还', '不错', '物流', '速度', '也', '还', '不错', '五星', '好评', '吧']",物流速度也还不错
760,"['U盘', '收到', '了', '还', '不错', '跟', '卖家', '描述', '一致', '携带方便', '传送速度', '快', '感谢', '卖家']",传送速度快
881,"['用', '360', '鉴定', '容量', '1434g', '应该', '是', '真的', '用', '一段时间', '再说', '吧', '～', '物流', '超级', '快']",物流超级快
882,"['物流', '速度', '还', '可以', '包装', '完整无损', '重点', '是', '能', '扫出来', '内存', '试一下', '有', '144g', '对', '我', '来说', '也', '够用', '了', '好评', '吧']",物流速度还可以
883,"['内存', '只要', '14', '+', '下载', '东西', '挺快']",下载东西挺快
884,"['U盘', '收到', '还', '沒', '使用', '过', '等', '使用', '后', '最来', '评价', '不过', '物流', '挺快', '拍', '下', '第二天', '就', '到']",不过物流挺快
885,"['物流', '超给力', '昨天', '下单', '今天', '就', '到', '了', 'u', '盘', '挺好用', '的', '可用内存', '144G']",物流超给力
886,"['特意', '用', '过后', '再', '评论', '实际', '内存', '只有', '144G', '拷贝', '速度', '也', '挺快', '的']",拷贝速度也挺快的
887,"['U盘', '小巧玲珑', '反应', '也', '快', '很', '满意']",反应也快
888,"['东西', '中午', '已', '收到', '快递', '小哥', '提前', '让', '我', '在', '路边', '等等', '了', '快', '半个', '小时', '试', '了', '下', '产品', '运转', '速度', '还', '可以', '就是', '歌曲', '里', '除了', 'DJ', '还有', '好多', '的', '老', '歌曲', '感觉', '下载', '的', '歌曲', '值', '不到', '十块钱', '也', '就', '五块', '钱', '的', '样子', '不太', '满意', '产品', '总体', '来说', '还', '可以', '点个', '小赞']",运转速度还可以
889,"['货品', '不错', '144G', '的', '存储', '快递', '也', '很', '迅速', '就是', '读写', '有些', '慢', '还', '可以', '吧']",快递也很迅速
890,"['物流', '挺快', '倒', '宝贝', '还', '没用', '用后', '再', '追评', '今天', '朋友', '也', '让', '帮', '着', '买', '了', '一个']",物流挺快倒
931,"['电脑', '拉', '东西', '进去', '有点', '慢', '了', '写入', '速度', '是', '45M', '每秒', '而且', '会', '有点', '发热', '不过', '在', '正常', '范围', '整体', '还', '行', '快递', '倒', '是', '蛮', '快', '的']","920-11-32,39;420-11-45,52;420-12-12,18;620-12-0,11;920-11-40,44;"
932,"['挺', '好看', '的', '速度', '还行', '有', '较', '高性价比']",速度还行
933,"['商品', '与', '卖家', '描述', '一致', '有', '144G', '办公室', '导', '文件', '速度', '让', '人', '满意']","420-11-24,30;720-11-0,9;"
934,"['收到', '了', '物流', '超级', '快', '和', '图片', '一样', '的', '内存', '144', '用用', '再说']",物流超级快
935,"['物流', '挺快', '但', '没试', '呢', '也', '不', '知道', '咋样', '希望', '质量', '很', '好']",物流挺快
936,"['144G', '还', '没有', '用', '物流', '很快', '就是', '感觉', '丑', '了', '一点', '总体', '还', '不错']",物流很快
937,"['买', '给', '父亲', '平时', '下点', '音乐', '放', '车上', '16', '够用', '物流', '挺快', '的']","420-11-0,22;"
938,"['东西', '好', '速度', '好', '值得', '购买']",速度好
939,"['宝贝', '很', '好', '用', '传输速度', '挺快', '的']","420-11-6,13;620-11-0,5;"
940,"['物流', '好', '快', '比', '其他', '快', '两天', 'u', '盘', '非常', '好看', '正品', '再要', '再', '来']",物流好快 比其他快两天
951,"['速度', '很快', '不过', '还', '没用', '不', '知道', '好不好']",速度很快
952,"['挺好用', '的', '物流', '也', '会', '快', '特意', '买', '的', '蓝色', '喜欢']",物流也会快
953,"['可以', '哟', '响应', '挺快', '的', '而且', '内存', '也', '够']",响应挺快的
954,"['东西', '不错', '很', '好', '很快']",很好很快
955,"['东西', '不错', '是', '正品', '读写', '速度', '也', '快']","420-11-9,15;620-11-0,4;1020-11-5,8;"
956,"['速度', '快', '非常', '棒']",速度快
957,"['速度', '较', '快', '剩余', '144G', '暂时', '还好']",速度较快
958,"['东西', '很', '好', '还', '开', '了', '发票', '物流', '也', '还', '不错', '赶到', '周末', '以前', '到', '的']",物流也还不错
959,"['还', '没用', '用后', '再', '评价', '快递', '超给力']","420-11-10,15;"
960,"['还', '可以', '查', '了', '一下', '14G', '多', '的', '空间', '下载', '歌', '很快']","920-11-0,3;420-11-16,21;"
1031,"['不错', '连接', '速度', '快']","920-11-0,2;420-11-3,8;"
1032,"['U盘', '先试', '了', '一个', '运速', '较', '快', 'ltemgt', '发货', '也', '快']",运<em>速较快<
1033,"['物流', '挺快', '实物', '与', '照片', '一致']",物流挺快
1034,"['东西', '很', '好', '快递', '很快', '值得', '信赖']",快递很快
1035,"['读写', '速度', '很快', '不错']",读写速度很快
1036,"['不错', '读写', '速度', '很快']","920-11-0,2;420-11-3,9;"
1037,"['挺', '好', '的', '呢', '速度', '也', '很快']","920-11-0,4;420-11-5,10;"
1038,"['挺好用', '的', '送货', '也', '很快']","920-11-0,4;420-11-5,10;"
1039,"['昨天', '买', '的', '今天', '就', '到', '也', '太快', '了', '跟', '以前', '弄', '丢', '的', '那个', '应该', '是', '一样', '的', '谢谢', '店主']",昨天买的今天就到也太快了
1040,"['不错', '挺好用', '的', '物流', '也', '挺快', '的']","920-11-0,2;920-11-3,7;420-11-8,14;"
1041,"['可以', '内存', '144', '还', '可以', '物流', '速度', '挺快', '不错']",物流速度挺快
1042,"['好用', '好', '用', '速度', '也', '挺快']",速度也挺快
1043,"['东西', '还', '不错', '物流', '快用', '手机', '扫', '了', '一下', '是', '正品', '需要', '的', '赶紧', '入手', '吧']",物流快
1044,"['U盘', '挺', '好', '的', '速度', '挺快', '的']",速度挺快的
1045,"['就是', '物流', '很', '满意']","420-11-0,7;"
1046,"['不错', '速度', '也', '还', '可以']","920-11-0,2;420-11-3,9;"
1047,"['读写', '速度', '很快']",读写速度很快
1048,"['读取', '挺快', '的', '白色', '好看']",读取挺快的
1049,"['快递', '好快', '卖家', '贴心', '质量', '好']",快递好快
1050,"['物流', '很快', 'U盘', '也', '还好', '142G']",物流很快
1291,"['还', '不错', '物流', '也', '挺快']","920-11-0,3;420-11-4,9;"
1292,"['挺', '好', '的', '速度', '也', '挺快']","920-11-0,3;420-11-5,10;"
1293,"['还', '没用', '但是', '物流', '真的', '超快', '很', '满意']",但是物流真的超快
1294,"['物流', '超级', '快', '东西', '很', '好']",物流超级快
1295,"['物流', '很快', 'u', '盘', '也', '不错', '送', '了', '一个', '挂绳', '很', '方便']",物流很快
1296,"['宝贝', '很', '好', '物流', '速度', '很快']",物流速度很快
1297,"['很', '好', '用', '速度', '也', '很快', '给', '好评']",很好用速度也很快
1298,"['物流', '很快', '现在', '用', '着', '感觉', '还好']",物流很快
1299,"['挺', '好', '的', '物流', '也', '很', '给', '力']","920-11-0,3;420-11-4,10;"
1300,"['本来', '买来', '装', '系统', '用', '的', '但', '速度', '太慢', '解压', '一个', 'win10', '系统', '要', '50', '几分钟', '如', '高速', 'u', '盘', '只要', '10', '分钟', '只好', '用来', '存放', '无损', '音乐']",但速度太慢解压一个win10系统要50几分钟
